Cliente,Contrato,Tipo de Crédito,Montante a Recuperar
Cliente1538,Contrato0722,Outro Crédito,6.00
Cliente1539,Contrato0723,Outro Crédito,190.37
Cliente1539,Contrato2901,Outro Crédito,"89,658.79"
Cliente1540,Contrato2286,Crédito Cartões,"1,196.74"
Cliente1541,Contrato2875,Crédito Individual,738.06
Cliente1542,Contrato2287,Crédito Cartões,"1,127.40"
Cliente1543,Contrato2296,Crédito Cartões,655.75
Cliente1544,Contrato0725,Outro Crédito,"1,237.65"
Cliente1545,Contrato0726,Outro Crédito,52.33
Cliente1546,Contrato0727,Outro Crédito,257.14
Cliente1546,Contrato2800,Outro Crédito,"61,112.95"
Cliente1547,Contrato0728,Outro Crédito,"1,839.21"
Cliente1548,Contrato0732,Outro Crédito,68.45
Cliente1549,Contrato0881,Outro Crédito,106.98
Cliente1550,Contrato0733,Outro Crédito,458.23
Cliente1551,Contrato0734,Outro Crédito,"2,252.56"
Cliente1552,Contrato0735,Outro Crédito,44.08
Cliente1553,Contrato0736,Outro Crédito,4.16
Cliente1553,Contrato2292,Crédito Cartões,887.90
Cliente1554,Contrato0740,Outro Crédito,"3,850.25"
Cliente1554,Contrato0741,Outro Crédito,"62,773.48"
Cliente1554,Contrato2026,Outro Crédito,"9,350.96"
Cliente1554,Contrato2814,Outro Crédito,"34,592.38"
Cliente1555,Contrato0738,Outro Crédito,41.21
Cliente1555,Contrato2362,Crédito Cartões,"1,564.83"
Cliente1556,Contrato0739,Outro Crédito,5.51
Cliente1557,Contrato2817,Crédito Individual,"9,040.60"
Cliente1558,Contrato0742,Outro Crédito,200.74
Cliente1558,Contrato2291,Crédito Cartões,"1,018.67"
Cliente1559,Contrato0743,Outro Crédito,768.27
Cliente1559,Contrato0744,Outro Crédito,"11,370.88"
Cliente1559,Contrato2018,Outro Crédito,"3,314.91"
Cliente1560,Contrato0746,Outro Crédito,10.20
Cliente1560,Contrato2952,Crédito Individual,"2,479.54"
Cliente1561,Contrato1242,Outro Crédito,798.97
Cliente1562,Contrato2358,Crédito Cartões,466.08
Cliente1563,Contrato0967,Outro Crédito,836.90
Cliente1564,Contrato0751,Outro Crédito,193.28
Cliente1565,Contrato2301,Crédito Cartões,403.96
Cliente1566,Contrato0752,Outro Crédito,526.62
Cliente1567,Contrato0753,Outro Crédito,120.19
Cliente1568,Contrato0754,Outro Crédito,131.53
Cliente1569,Contrato0755,Outro Crédito,"3,018.20"
Cliente1570,Contrato2298,Crédito Cartões,"1,399.09"
Cliente1571,Contrato2300,Crédito Cartões,379.07
Cliente1572,Contrato2299,Crédito Cartões,592.70
Cliente1573,Contrato2313,Crédito Cartões,441.75
Cliente1573,Contrato3078,Outro Crédito,"3,663.31"
Cliente1574,Contrato0757,Outro Crédito,"1,285.98"
Cliente1574,Contrato2304,Crédito Cartões,63.93
Cliente1575,Contrato1088,Outro Crédito,9.34
Cliente1576,Contrato0758,Outro Crédito,35.58
Cliente1577,Contrato1023,Outro Crédito,12.58
Cliente1578,Contrato0759,Outro Crédito,272.55
Cliente1578,Contrato2941,Outro Crédito,"20,208.48"
Cliente1579,Contrato0760,Outro Crédito,2.00
Cliente1579,Contrato2303,Crédito Cartões,698.25
Cliente1580,Contrato2918,Crédito Habitação,597.28
Cliente1581,Contrato2305,Crédito Cartões,"1,149.82"
Cliente1582,Contrato0764,Outro Crédito,4.14
Cliente1582,Contrato2307,Crédito Cartões,"1,056.47"
Cliente1583,Contrato1243,Outro Crédito,335.61
Cliente1584,Contrato2308,Crédito Cartões,971.64
Cliente1584,Contrato2902,Crédito Individual,"2,285.37"
Cliente1585,Contrato0763,Outro Crédito,"2,189.75"
Cliente1585,Contrato2025,Outro Crédito,"26,055.37"
Cliente1586,Contrato0769,Outro Crédito,107.28
Cliente1587,Contrato0766,Outro Crédito,130.85
Cliente1587,Contrato2330,Crédito Cartões,"1,014.65"
Cliente1588,Contrato1193,Outro Crédito,27.16
Cliente1589,Contrato0765,Outro Crédito,24.03
Cliente1590,Contrato0768,Outro Crédito,127.99
Cliente1591,Contrato2485,Crédito Cartões,"1,021.72"
Cliente1592,Contrato0770,Outro Crédito,13.35
Cliente1593,Contrato0771,Outro Crédito,151.01
Cliente1593,Contrato2910,Crédito Individual,"3,364.75"
Cliente1594,Contrato0772,Outro Crédito,64.27
Cliente1595,Contrato0774,Outro Crédito,173.25
Cliente1595,Contrato2314,Crédito Cartões,325.84
Cliente1596,Contrato2865,Crédito Habitação,"1,190.16"
Cliente1597,Contrato0777,Outro Crédito,5.46
Cliente1597,Contrato2350,Crédito Cartões,"1,796.03"
Cliente1598,Contrato2843,Crédito Individual,"6,707.19"
Cliente1599,Contrato0778,Outro Crédito,181.20
Cliente1600,Contrato2545,Crédito Cartões,249.17
Cliente1601,Contrato2322,Crédito Cartões,371.92
Cliente1602,Contrato2329,Crédito Cartões,410.73
Cliente1603,Contrato2316,Crédito Cartões,"1,002.14"
Cliente1604,Contrato0779,Outro Crédito,680.71
Cliente1605,Contrato2853,Crédito Individual,9.12
Cliente1606,Contrato0780,Outro Crédito,112.86
Cliente1606,Contrato2963,Crédito Individual,201.41
Cliente1607,Contrato2318,Crédito Cartões,"1,233.06"
Cliente1608,Contrato2932,Crédito Individual,608.02
Cliente1609,Contrato0781,Outro Crédito,576.62
Cliente1610,Contrato0782,Outro Crédito,9.40
Cliente1611,Contrato0784,Outro Crédito,120.88
Cliente1611,Contrato2324,Crédito Cartões,"1,781.30"
Cliente1612,Contrato2325,Crédito Cartões,999.30
Cliente1613,Contrato2328,Crédito Cartões,781.26
Cliente1614,Contrato0823,Outro Crédito,179.15
Cliente1615,Contrato0787,Outro Crédito,976.42
Cliente1616,Contrato0788,Outro Crédito,242.47
Cliente1617,Contrato0833,Outro Crédito,113.06
Cliente1618,Contrato0789,Outro Crédito,58.36
Cliente1619,Contrato2341,Crédito Cartões,"1,531.52"
Cliente1620,Contrato0790,Outro Crédito,126.59
Cliente1621,Contrato0791,Outro Crédito,"2,792.72"
Cliente1622,Contrato0793,Outro Crédito,2.58
Cliente1622,Contrato2333,Crédito Cartões,"4,244.85"
Cliente1623,Contrato0794,Outro Crédito,456.77
Cliente1624,Contrato2928,Crédito Individual,"1,354.72"
Cliente1625,Contrato3038,Crédito Individual,"3,848.55"
Cliente1626,Contrato0796,Outro Crédito,55.11
Cliente1627,Contrato0917,Outro Crédito,42.88
Cliente1627,Contrato2380,Crédito Cartões,581.49
Cliente1628,Contrato2911,Crédito Habitação,"24,155.64"
Cliente1628,Contrato2912,Crédito Habitação,"1,163.82"
Cliente1629,Contrato0797,Outro Crédito,636.46
Cliente1630,Contrato0805,Outro Crédito,120.58
Cliente1631,Contrato0798,Outro Crédito,546.03
Cliente1632,Contrato0799,Outro Crédito,45.99
Cliente1632,Contrato2339,Crédito Cartões,463.29
Cliente1633,Contrato2417,Crédito Cartões,873.98
Cliente1634,Contrato0800,Outro Crédito,122.44
Cliente1635,Contrato0801,Outro Crédito,120.11
Cliente1636,Contrato0802,Outro Crédito,560.64
Cliente1637,Contrato0803,Outro Crédito,118.13
Cliente1638,Contrato0806,Outro Crédito,775.21
Cliente1639,Contrato0808,Outro Crédito,7.80
Cliente1640,Contrato0809,Outro Crédito,52.27
Cliente1641,Contrato0810,Outro Crédito,6.43
Cliente1642,Contrato0811,Outro Crédito,824.75
Cliente1642,Contrato2496,Crédito Cartões,578.57
Cliente1643,Contrato0814,Outro Crédito,"1,240.00"
Cliente1644,Contrato0815,Outro Crédito,408.96
Cliente1644,Contrato2523,Crédito Cartões,469.52
Cliente1645,Contrato2335,Crédito Cartões,"2,021.95"
Cliente1646,Contrato0817,Outro Crédito,89.38
Cliente1647,Contrato0819,Outro Crédito,"2,620.01"
Cliente1647,Contrato2338,Crédito Cartões,"4,360.23"
Cliente1648,Contrato0821,Outro Crédito,121.30
Cliente1649,Contrato0822,Outro Crédito,787.57
Cliente1650,Contrato0824,Outro Crédito,46.43
Cliente1651,Contrato0826,Outro Crédito,54.43
Cliente1652,Contrato0827,Outro Crédito,322.77
Cliente1653,Contrato3069,Crédito Individual,"4,995.80"
Cliente1654,Contrato2541,Crédito Cartões,299.77
Cliente1655,Contrato3047,Crédito Individual,"19,284.87"
Cliente1656,Contrato1059,Outro Crédito,65.75
Cliente1656,Contrato3025,Outro Crédito,"29,830.97"
Cliente1657,Contrato0829,Outro Crédito,541.28
Cliente1657,Contrato2937,Outro Crédito,"3,954.44"
Cliente1658,Contrato0832,Outro Crédito,"1,230.00"
Cliente1658,Contrato2345,Crédito Cartões,438.27
Cliente1659,Contrato0834,Outro Crédito,128.10
Cliente1660,Contrato0835,Outro Crédito,"2,019.48"
Cliente1661,Contrato1192,Outro Crédito,"1,708.59"
Cliente1662,Contrato0837,Outro Crédito,4.46
Cliente1663,Contrato0838,Outro Crédito,37.39
Cliente1664,Contrato2368,Crédito Cartões,8.19
Cliente1665,Contrato0842,Outro Crédito,111.96
Cliente1666,Contrato2403,Crédito Cartões,"1,741.86"
Cliente1667,Contrato0843,Outro Crédito,46.40
Cliente1667,Contrato2367,Crédito Cartões,564.03
Cliente1668,Contrato0844,Outro Crédito,63.62
Cliente1669,Contrato0847,Outro Crédito,736.66
Cliente1670,Contrato2998,Crédito Individual,"3,933.36"
Cliente1671,Contrato2351,Crédito Cartões,287.63
Cliente1672,Contrato0848,Outro Crédito,45.24
Cliente1673,Contrato0850,Outro Crédito,"1,163.60"
Cliente1674,Contrato0852,Outro Crédito,"1,789.04"
Cliente1674,Contrato2343,Crédito Cartões,890.09
Cliente1675,Contrato0853,Outro Crédito,113.82
Cliente1676,Contrato1143,Outro Crédito,38.61
Cliente1677,Contrato0858,Outro Crédito,4.05
Cliente1678,Contrato3027,Crédito Individual,74.34
Cliente1679,Contrato2426,Crédito Cartões,612.76
Cliente1679,Contrato3057,Crédito Individual,"12,210.29"
Cliente1680,Contrato2344,Crédito Cartões,"3,905.42"
Cliente1681,Contrato0861,Outro Crédito,46.11
Cliente1682,Contrato0862,Outro Crédito,169.10
Cliente1683,Contrato3054,Crédito Individual,575.45
Cliente1683,Contrato3066,Crédito Individual,"26,480.48"
Cliente1684,Contrato0864,Outro Crédito,388.90
Cliente1685,Contrato0856,Outro Crédito,43.39
Cliente1686,Contrato0880,Outro Crédito,4.14
Cliente1686,Contrato2349,Crédito Cartões,"1,784.99"
Cliente1687,Contrato0865,Outro Crédito,8.02
Cliente1688,Contrato0870,Outro Crédito,55.30
Cliente1689,Contrato0872,Outro Crédito,"2,059.85"
Cliente1689,Contrato0873,Outro Crédito,"9,975.34"
Cliente1689,Contrato2348,Crédito Cartões,"7,848.62"
Cliente1690,Contrato0874,Outro Crédito,239.86
Cliente1691,Contrato0875,Outro Crédito,4.94
Cliente1692,Contrato0876,Outro Crédito,223.73
Cliente1693,Contrato2359,Crédito Cartões,"1,369.38"
Cliente1694,Contrato0877,Outro Crédito,54.10
Cliente1695,Contrato0979,Outro Crédito,421.96
Cliente1696,Contrato2357,Crédito Cartões,261.05
Cliente1697,Contrato0879,Outro Crédito,9.41
Cliente1698,Contrato0882,Outro Crédito,649.23
Cliente1699,Contrato0883,Outro Crédito,4.86
Cliente1700,Contrato0885,Outro Crédito,"4,918.14"
Cliente1701,Contrato1034,Outro Crédito,5.46
Cliente1702,Contrato0886,Outro Crédito,5.02
Cliente1703,Contrato0887,Outro Crédito,11.05
Cliente1704,Contrato0954,Outro Crédito,506.18
Cliente1705,Contrato0888,Outro Crédito,627.96
Cliente1706,Contrato0869,Outro Crédito,455.79
Cliente1707,Contrato0892,Outro Crédito,4.97
Cliente1708,Contrato0894,Outro Crédito,7.18
Cliente1709,Contrato0857,Outro Crédito,5.46
Cliente1710,Contrato0895,Outro Crédito,59.60
Cliente1711,Contrato2420,Crédito Cartões,118.96
Cliente1712,Contrato0896,Outro Crédito,10.40
Cliente1713,Contrato0897,Outro Crédito,"1,216.26"
Cliente1714,Contrato0898,Outro Crédito,5.46
Cliente1714,Contrato2369,Crédito Cartões,582.66
Cliente1715,Contrato0900,Outro Crédito,152.09
Cliente1716,Contrato0909,Outro Crédito,103.89
Cliente1717,Contrato0910,Outro Crédito,195.35
Cliente1718,Contrato1188,Outro Crédito,"1,126.86"
Cliente1718,Contrato2431,Crédito Cartões,526.51
Cliente1719,Contrato0912,Outro Crédito,351.25
Cliente1720,Contrato0914,Outro Crédito,414.27
Cliente1721,Contrato0915,Outro Crédito,46.38
Cliente1722,Contrato0916,Outro Crédito,456.86
Cliente1723,Contrato0918,Outro Crédito,303.21
Cliente1724,Contrato0919,Outro Crédito,104.09
Cliente1725,Contrato0920,Outro Crédito,5.46
Cliente1726,Contrato0921,Outro Crédito,7.80
Cliente1727,Contrato0922,Outro Crédito,5.46
Cliente1728,Contrato0924,Outro Crédito,41.08
Cliente1729,Contrato0925,Outro Crédito,251.36
Cliente1730,Contrato0901,Outro Crédito,599.90
Cliente1731,Contrato0927,Outro Crédito,"6,371.97"
Cliente1732,Contrato0928,Outro Crédito,5.46
Cliente1733,Contrato0929,Outro Crédito,6.55
Cliente1734,Contrato3107,Crédito Individual,242.89
Cliente1735,Contrato0931,Outro Crédito,50.53
Cliente1735,Contrato2360,Crédito Cartões,743.04
Cliente1736,Contrato0933,Outro Crédito,41.62
Cliente1737,Contrato0935,Outro Crédito,104.11
Cliente1738,Contrato0952,Outro Crédito,605.77
Cliente1739,Contrato0936,Outro Crédito,4.06
Cliente1740,Contrato0937,Outro Crédito,5.35
Cliente1741,Contrato0941,Outro Crédito,37.71
Cliente1742,Contrato2424,Crédito Cartões,864.77
Cliente1743,Contrato0943,Outro Crédito,37.48
Cliente1744,Contrato0945,Outro Crédito,483.82
Cliente1745,Contrato0946,Outro Crédito,49.53
Cliente1745,Contrato2366,Crédito Cartões,444.30
Cliente1746,Contrato2388,Crédito Cartões,52.60
Cliente1747,Contrato2399,Crédito Cartões,7.10
Cliente1748,Contrato0955,Outro Crédito,4.13
Cliente1749,Contrato3051,Crédito Individual,"8,024.61"
Cliente1750,Contrato0956,Outro Crédito,157.10
Cliente1751,Contrato2372,Crédito Cartões,73.63
Cliente1752,Contrato0959,Outro Crédito,5.46
Cliente1753,Contrato0906,Outro Crédito,4.26
Cliente1753,Contrato1003,Outro Crédito,877.14
Cliente1754,Contrato3097,Crédito Individual,"10,608.88"
Cliente1755,Contrato0960,Outro Crédito,10.24
Cliente1756,Contrato0961,Outro Crédito,4.43
Cliente1757,Contrato0962,Outro Crédito,43.49
Cliente1758,Contrato0963,Outro Crédito,5.86
Cliente1758,Contrato3026,Crédito Individual,"3,826.39"
Cliente1759,Contrato0964,Outro Crédito,94.20
Cliente1759,Contrato2375,Crédito Cartões,"5,239.50"
Cliente1760,Contrato0965,Outro Crédito,3.56
Cliente1761,Contrato2376,Crédito Cartões,993.48
Cliente1762,Contrato0966,Outro Crédito,46.65
Cliente1763,Contrato2383,Crédito Cartões,621.79
Cliente1764,Contrato0968,Outro Crédito,55.06
Cliente1765,Contrato0969,Outro Crédito,431.72
Cliente1766,Contrato2377,Crédito Cartões,351.46
Cliente1767,Contrato0970,Outro Crédito,938.37
Cliente1768,Contrato0976,Outro Crédito,57.24
Cliente1769,Contrato0971,Outro Crédito,521.35
Cliente1770,Contrato0972,Outro Crédito,38.43
Cliente1771,Contrato0974,Outro Crédito,5.46
Cliente1772,Contrato0975,Outro Crédito,673.53
Cliente1773,Contrato0977,Outro Crédito,8.92
Cliente1774,Contrato0978,Outro Crédito,46.75
Cliente1775,Contrato0980,Outro Crédito,5.46
Cliente1776,Contrato0981,Outro Crédito,2.11
Cliente1777,Contrato1131,Outro Crédito,38.28
Cliente1778,Contrato2450,Crédito Cartões,344.80
Cliente1778,Contrato3059,Outro Crédito,"6,048.38"
Cliente1779,Contrato1206,Outro Crédito,968.24
Cliente1779,Contrato1206,Outro Crédito,968.24
Cliente1779,Contrato1206,Outro Crédito,968.24
Cliente1779,Contrato1206,Outro Crédito,968.24
Cliente1779,Contrato2436,Crédito Cartões,279.42
Cliente1780,Contrato0982,Outro Crédito,5.46
Cliente1781,Contrato0984,Outro Crédito,5.46
Cliente1782,Contrato0985,Outro Crédito,553.05
Cliente1782,Contrato2502,Crédito Cartões,568.25
Cliente1782,Contrato3084,Crédito Individual,"22,975.46"
Cliente1782,Contrato3085,Crédito Individual,607.58
Cliente1783,Contrato0986,Outro Crédito,37.83
Cliente1784,Contrato0987,Outro Crédito,236.84
Cliente1785,Contrato0988,Outro Crédito,919.60
Cliente1786,Contrato0989,Outro Crédito,5.20
Cliente1787,Contrato0990,Outro Crédito,49.20
Cliente1788,Contrato0992,Outro Crédito,369.38
Cliente1788,Contrato2382,Crédito Cartões,394.11
Cliente1789,Contrato0995,Outro Crédito,14.60
Cliente1790,Contrato0996,Outro Crédito,45.97
Cliente1791,Contrato0997,Outro Crédito,12.14
Cliente1791,Contrato2384,Crédito Cartões,346.88
Cliente1792,Contrato2381,Crédito Cartões,64.63
Cliente1793,Contrato0998,Outro Crédito,5.46
Cliente1794,Contrato1026,Outro Crédito,39.07
Cliente1795,Contrato0999,Outro Crédito,7.80
Cliente1796,Contrato1000,Outro Crédito,425.10
Cliente1796,Contrato2385,Crédito Cartões,931.41
Cliente1797,Contrato1001,Outro Crédito,40.95
Cliente1798,Contrato1002,Outro Crédito,2.64
Cliente1799,Contrato2394,Crédito Cartões,"1,903.32"
Cliente1800,Contrato1004,Outro Crédito,672.65
Cliente1801,Contrato1005,Outro Crédito,3.87
Cliente1802,Contrato1006,Outro Crédito,42.95
Cliente1803,Contrato1008,Outro Crédito,44.67
Cliente1804,Contrato1009,Outro Crédito,96.27
Cliente1805,Contrato1010,Outro Crédito,39.32
Cliente1806,Contrato1011,Outro Crédito,3.12
Cliente1806,Contrato2387,Crédito Cartões,392.82
Cliente1807,Contrato1013,Outro Crédito,663.74
Cliente1808,Contrato1014,Outro Crédito,148.49
Cliente1808,Contrato2503,Crédito Cartões,525.35
Cliente1809,Contrato1015,Outro Crédito,625.38
Cliente1809,Contrato2390,Crédito Cartões,"1,544.34"
Cliente1810,Contrato1016,Outro Crédito,667.19
Cliente1811,Contrato2391,Crédito Cartões,155.23
Cliente1812,Contrato1018,Outro Crédito,41.17
Cliente1812,Contrato2423,Crédito Cartões,"1,299.76"
Cliente1813,Contrato1020,Outro Crédito,35.08
Cliente1814,Contrato1022,Outro Crédito,526.08
Cliente1815,Contrato1030,Outro Crédito,145.69
Cliente1815,Contrato2489,Crédito Cartões,573.79
Cliente1816,Contrato1025,Outro Crédito,4.67
Cliente1817,Contrato1027,Outro Crédito,5.32
Cliente1818,Contrato1202,Outro Crédito,9.14
Cliente1819,Contrato1031,Outro Crédito,617.71
Cliente1820,Contrato1032,Outro Crédito,5.12
Cliente1821,Contrato3053,Crédito Individual,0.00
Cliente1822,Contrato1035,Outro Crédito,43.76
Cliente1823,Contrato1036,Outro Crédito,17.30
Cliente1824,Contrato1037,Outro Crédito,54.62
Cliente1825,Contrato1038,Outro Crédito,319.77
Cliente1826,Contrato1039,Outro Crédito,208.94
Cliente1826,Contrato2412,Crédito Cartões,324.15
Cliente1826,Contrato3019,Crédito Individual,"8,881.59"
Cliente1827,Contrato1040,Outro Crédito,66.62
Cliente1828,Contrato1042,Outro Crédito,6.80
Cliente1829,Contrato1099,Outro Crédito,20.58
Cliente1830,Contrato1045,Outro Crédito,344.16
Cliente1831,Contrato1047,Outro Crédito,5.16
Cliente1832,Contrato2515,Crédito Cartões,710.35
Cliente1833,Contrato1049,Outro Crédito,51.57
Cliente1834,Contrato1050,Outro Crédito,5.45
Cliente1834,Contrato2401,Crédito Cartões,531.17
Cliente1835,Contrato1051,Outro Crédito,75.06
Cliente1836,Contrato1052,Outro Crédito,5.46
Cliente1837,Contrato1053,Outro Crédito,4.64
Cliente1838,Contrato1055,Outro Crédito,583.64
Cliente1839,Contrato1158,Outro Crédito,5.46
Cliente1840,Contrato1056,Outro Crédito,41.02
Cliente1840,Contrato2400,Crédito Cartões,136.50
Cliente1841,Contrato1057,Outro Crédito,39.74
Cliente1842,Contrato1058,Outro Crédito,283.39
Cliente1843,Contrato1070,Outro Crédito,"1,843.98"
Cliente1843,Contrato3010,Outro Crédito,"3,463.69"
Cliente1844,Contrato1061,Outro Crédito,41.05
Cliente1845,Contrato1062,Outro Crédito,5.36
Cliente1846,Contrato1182,Outro Crédito,40.80
Cliente1847,Contrato1063,Outro Crédito,382.49
Cliente1847,Contrato1154,Outro Crédito,550.23
Cliente1848,Contrato1064,Outro Crédito,392.36
Cliente1849,Contrato1065,Outro Crédito,4.36
Cliente1850,Contrato1066,Outro Crédito,351.61
Cliente1851,Contrato1067,Outro Crédito,42.63
Cliente1852,Contrato1068,Outro Crédito,3.92
Cliente1852,Contrato2402,Crédito Cartões,36.33
Cliente1853,Contrato1069,Outro Crédito,45.03
Cliente1854,Contrato0902,Outro Crédito,4.24
Cliente1855,Contrato1072,Outro Crédito,8.32
Cliente1856,Contrato1073,Outro Crédito,"19,276.70"
Cliente1857,Contrato1074,Outro Crédito,4.21
Cliente1858,Contrato1075,Outro Crédito,48.35
Cliente1859,Contrato2458,Crédito Cartões,295.15
Cliente1860,Contrato1076,Outro Crédito,48.05
Cliente1861,Contrato1077,Outro Crédito,41.35
Cliente1862,Contrato1078,Outro Crédito,3.90
Cliente1863,Contrato1079,Outro Crédito,72.84
Cliente1863,Contrato2532,Crédito Cartões,475.03
Cliente1864,Contrato1080,Outro Crédito,5.40
Cliente1865,Contrato1081,Outro Crédito,586.83
Cliente1866,Contrato1082,Outro Crédito,5.46
Cliente1867,Contrato3073,Crédito Individual,"2,835.01"
Cliente1868,Contrato1087,Outro Crédito,5.46
Cliente1869,Contrato1083,Outro Crédito,221.96
Cliente1870,Contrato1084,Outro Crédito,211.94
Cliente1871,Contrato1085,Outro Crédito,5.14
Cliente1872,Contrato1086,Outro Crédito,430.89
Cliente1873,Contrato1089,Outro Crédito,9.34
Cliente1874,Contrato1090,Outro Crédito,5.70
Cliente1875,Contrato1091,Outro Crédito,5.10
Cliente1876,Contrato1094,Outro Crédito,41.79
Cliente1877,Contrato1095,Outro Crédito,381.30
Cliente1877,Contrato2498,Crédito Cartões,432.87
Cliente1878,Contrato1096,Outro Crédito,445.65
Cliente1879,Contrato1117,Outro Crédito,43.95
Cliente1880,Contrato1100,Outro Crédito,5.65
Cliente1881,Contrato1101,Outro Crédito,22.08
Cliente1881,Contrato2494,Crédito Cartões,719.72
Cliente1882,Contrato1103,Outro Crédito,798.14
Cliente1882,Contrato2406,Crédito Cartões,416.16
Cliente1883,Contrato1108,Outro Crédito,50.34
Cliente1884,Contrato1104,Outro Crédito,23.79
Cliente1885,Contrato2407,Crédito Cartões,38.49
Cliente1886,Contrato1106,Outro Crédito,5.17
Cliente1887,Contrato1107,Outro Crédito,75.17
Cliente1887,Contrato3068,Outro Crédito,"4,860.99"
Cliente1888,Contrato1109,Outro Crédito,321.35
Cliente1889,Contrato1211,Outro Crédito,38.25
Cliente1890,Contrato1111,Outro Crédito,561.31
Cliente1890,Contrato3067,Crédito Individual,"1,435.19"
Cliente1891,Contrato2414,Crédito Cartões,52.66
Cliente1892,Contrato2409,Crédito Cartões,909.77
Cliente1893,Contrato2538,Crédito Cartões,121.39
Cliente1894,Contrato1114,Outro Crédito,5.46
Cliente1895,Contrato1258,Outro Crédito,927.29
Cliente1896,Contrato1190,Outro Crédito,8.91
Cliente1896,Contrato3024,Crédito Individual,451.33
Cliente1897,Contrato1122,Outro Crédito,44.64
Cliente1898,Contrato1115,Outro Crédito,45.18
Cliente1899,Contrato1116,Outro Crédito,426.78
Cliente1900,Contrato1118,Outro Crédito,"1,246.24"
Cliente1900,Contrato2411,Crédito Cartões,450.20
Cliente1901,Contrato1119,Outro Crédito,5.46
Cliente1902,Contrato1120,Outro Crédito,942.00
Cliente1903,Contrato1124,Outro Crédito,7.71
Cliente1904,Contrato1125,Outro Crédito,3.92
Cliente1905,Contrato1130,Outro Crédito,8.28
Cliente1905,Contrato2535,Crédito Cartões,623.38
Cliente1906,Contrato1128,Outro Crédito,43.73
Cliente1907,Contrato1129,Outro Crédito,5.02
Cliente1908,Contrato1134,Outro Crédito,41.32
Cliente1909,Contrato1137,Outro Crédito,6.75
Cliente1910,Contrato2453,Crédito Cartões,270.49
Cliente1911,Contrato1144,Outro Crédito,39.98
Cliente1912,Contrato1138,Outro Crédito,43.74
Cliente1913,Contrato1140,Outro Crédito,38.96
Cliente1914,Contrato1141,Outro Crédito,701.65
Cliente1914,Contrato2416,Crédito Cartões,320.07
Cliente1915,Contrato1149,Outro Crédito,58.29
Cliente1915,Contrato3023,Outro Crédito,"2,997.33"
Cliente1916,Contrato1147,Outro Crédito,382.06
Cliente1916,Contrato2540,Crédito Cartões,663.07
Cliente1917,Contrato1148,Outro Crédito,832.41
Cliente1917,Contrato2419,Crédito Cartões,564.70
Cliente1918,Contrato1151,Outro Crédito,10.13
Cliente1919,Contrato2421,Crédito Cartões,884.12
Cliente1920,Contrato1152,Outro Crédito,41.56
Cliente1921,Contrato2415,Crédito Cartões,211.82
Cliente1922,Contrato1153,Outro Crédito,6.24
Cliente1923,Contrato2422,Crédito Cartões,120.20
Cliente1924,Contrato0867,Outro Crédito,64.55
Cliente1925,Contrato1155,Outro Crédito,42.03
Cliente1926,Contrato1156,Outro Crédito,"1,426.02"
Cliente1927,Contrato1157,Outro Crédito,6.41
Cliente1928,Contrato1159,Outro Crédito,40.33
Cliente1929,Contrato2451,Crédito Cartões,245.16
Cliente1930,Contrato3077,Crédito Individual,"8,282.44"
Cliente1931,Contrato1161,Outro Crédito,4.12
Cliente1932,Contrato1162,Outro Crédito,"1,090.89"
Cliente1932,Contrato2461,Crédito Cartões,320.84
Cliente1933,Contrato1163,Outro Crédito,70.88
Cliente1934,Contrato1165,Outro Crédito,5.46
Cliente1935,Contrato1166,Outro Crédito,5.46
Cliente1936,Contrato1167,Outro Crédito,7.80
Cliente1937,Contrato1168,Outro Crédito,230.69
Cliente1938,Contrato2432,Crédito Cartões,66.00
Cliente1939,Contrato1170,Outro Crédito,59.33
Cliente1939,Contrato2543,Crédito Cartões,619.23
Cliente1940,Contrato0942,Outro Crédito,21.84
Cliente1940,Contrato3036,Crédito Individual,"6,521.86"
Cliente1941,Contrato2529,Crédito Cartões,583.02
Cliente1942,Contrato2444,Crédito Cartões,48.70
Cliente1943,Contrato1171,Outro Crédito,4.90
Cliente1944,Contrato1174,Outro Crédito,37.57
Cliente1945,Contrato1176,Outro Crédito,873.06
Cliente1945,Contrato2428,Crédito Cartões,369.08
Cliente1946,Contrato1178,Outro Crédito,396.27
Cliente1947,Contrato1179,Outro Crédito,164.94
Cliente1948,Contrato1181,Outro Crédito,7.80
Cliente1949,Contrato1183,Outro Crédito,247.42
Cliente1950,Contrato1184,Outro Crédito,3.86
Cliente1951,Contrato1185,Outro Crédito,39.80
Cliente1952,Contrato1213,Outro Crédito,502.84
Cliente1953,Contrato1186,Outro Crédito,865.58
Cliente1953,Contrato2481,Crédito Cartões,787.14
Cliente1954,Contrato1187,Outro Crédito,40.13
Cliente1955,Contrato1189,Outro Crédito,21.23
Cliente1956,Contrato3089,Outro Crédito,"1,808.35"
Cliente1957,Contrato3081,Crédito Individual,203.92
Cliente1958,Contrato1191,Outro Crédito,358.99
Cliente1958,Contrato3043,Outro Crédito,"3,189.97"
Cliente1959,Contrato2433,Crédito Cartões,391.11
Cliente1960,Contrato2439,Crédito Cartões,41.55
Cliente1961,Contrato1195,Outro Crédito,814.13
Cliente1961,Contrato2466,Crédito Cartões,211.84
Cliente1962,Contrato1196,Outro Crédito,13.92
Cliente1963,Contrato1197,Outro Crédito,43.87
Cliente1964,Contrato1198,Outro Crédito,17.69
